"SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE","OBSERVATION_TYPE"
"13NW",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","IPLA",1,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","IPLA",5,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","IPLA",1,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","IPLA",5,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","IPLA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","KOSC",5,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","KOSC",5,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","KOSC",0.166666666666667,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","KOSC",5,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","KOSC",0.0333333333333333,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","KOSC",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LARE",1,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LARE",20,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LARE",3,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LARE",5.5,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LARE",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LARE",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LEDE",1.5,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LEDE",1.36363636363636,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LEDE",5,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LEDE",3.66666666666667,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LEDE",12.5,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LEDE",3,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LEDE",3,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LEDE",2.33333333333333,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LEDE",5,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LEDE",5,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LEDE",1.8,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LEDE",2,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LEDE",1,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LEDE",1.33333333333333,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LEDE",7.5,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LEDE",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LEDI",1,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LEDI",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LICH",8.82352941176471,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LICH",3.83333333333333,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LICH",9.11111111111111,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LICH",4.26666666666667,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LICH",10.125,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LICH",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LICH",3.7,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LIDI",10.5,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LIDI",1,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LIDI",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","LIIN",8.66666666666667,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","LIIN",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","LIJU",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","LIJU",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","LIJU",0,"TAXON_COUNT"
