"DATE","SITE_ID","OBSERVATION_TYPE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"1993","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1993","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1993","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"1994","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"1994","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1994","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"1995","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1995","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1996","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1997","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1998","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",2
"1999","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1999","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2000","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2001","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2001","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2002","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2002","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2002","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2002","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2003","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2004","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",2
"2005","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2005","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2005","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2006","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2006","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2006","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2006","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2007","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2007","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2007","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2008","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2008","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2008","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",1
"2009","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2009","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2010","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2011","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2012","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"2013","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEBO",0
"1992","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1992","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1993","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1994","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1995","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1996","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1997","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1998","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"1999","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2000","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2001","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2002","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2003","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2004","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2005","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2006","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","BOER_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","LATR_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","LATR_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","LATR_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","LATR_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2007","LATR_5","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2008","BOER_1","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2008","BOER_2","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2008","BOER_3","TAXON_COUNT","Count (two censuses a year)","MEFL",0
"2008","BOER_4","TAXON_COUNT","Count (two censuses a year)","MEFL",0
