dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,organism_count_type,mean_alpha,SITE_ID,phi_var,comp_gamma_var_rate,comp_alpha_var_rate,agg_gamma_var_rate,agg_alpha_var_rate,messages
L3-cdr-grasshopper-compagnoni.csv,1UzmNyjqOCNrRpagCCLXsHMlSlyM1WJN_,1989,2006,18,17,COUNT (monthly sum),10.444444444444445,76,1,0.02364025138043404,0.02364025138043404,0.03041183658881669,0.03041183658881669,NA
L3-cdr-grasshopper-compagnoni.csv,1UzmNyjqOCNrRpagCCLXsHMlSlyM1WJN_,1989,2006,18,17,COUNT (monthly sum),11.277777777777779,77,1,0.018697448453500395,0.018697448453500395,0.0177045259515571,0.0177045259515571,NA
L3-ntl-fish-stanleyLottig.csv,0B2P104M94skvOVBOZnIyUGQ1ZVU,1981,2017,37,36,CPUE,20.486486486486488,AL,1,0.0055035364761391375,0.0055035364761391375,0.03355403264943804,0.03355403264943804,NA
L3-ntl-fish-stanleyLottig.csv,0B2P104M94skvOVBOZnIyUGQ1ZVU,1981,2017,37,36,CPUE,17.324324324324323,BM,1,0.008130293516889295,0.008130293516889295,0.07349908538487797,0.07349908538487797,NA
L3-ntl-fish-stanleyLottig.csv,0B2P104M94skvOVBOZnIyUGQ1ZVU,1981,2017,37,36,CPUE,7.972972972972973,CR,1,0.010523796266114039,0.010523796266114039,0.0537505866880159,0.0537505866880159,NA
L3-ntl-fish-stanleyLottig.csv,0B2P104M94skvOVBOZnIyUGQ1ZVU,1981,2017,37,36,CPUE,13.756756756756756,SP,1,0.008202483921347174,0.008202483921347174,0.011841731087903519,0.011841731087903519,NA
L3-ntl-fish-stanleyLottig.csv,0B2P104M94skvOVBOZnIyUGQ1ZVU,1981,2017,37,36,CPUE,22.35135135135135,TR,1,0.006089535735387196,0.006089535735387196,0.010342501757153497,0.010342501757153497,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,uf10,1,0.153013864755729,0.153013864755729,0.07812500000000001,0.07812500000000001,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,uf100,1,0.10323880246217446,0.10323880246217446,0.10396975425330814,0.10396975425330814,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,uf101,1,0.018350341907227397,0.018350341907227397,0.034722222222222224,0.034722222222222224,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,uf14,1,0.19667703092736225,0.19667703092736225,0.3930055401662051,0.3930055401662051,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,uf146,1,0.06637368337971424,0.06637368337971424,0.34439878892733555,0.34439878892733555,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,uf157,1,0.04246468229794428,0.04246468229794428,0.04396778435239973,0.04396778435239973,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,uf171,1,0.09391535229911531,0.09391535229911531,0.4297760770975057,0.4297760770975057,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,uf174,1,0.04554544599797941,0.04554544599797941,0.19138313609467456,0.19138313609467456,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,uf179,1,0.22718782607914811,0.22718782607914811,0.29513888888888895,0.29513888888888895,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,uf189,1,0.16464466094067265,0.16464466094067265,0.2734375,0.2734375,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,3,uf19,1,0.1572818723471047,0.1572818723471047,0.06365740740740738,0.06365740740740738,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,uf25,1,0.21708758547680684,0.21708758547680684,0.011094674556213014,0.011094674556213014,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,uf29,1,0.008712907082472316,0.008712907082472316,0.1590236686390533,0.1590236686390533,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,uf30,1,0.13376894241917353,0.13376894241917353,0.06591796875,0.06591796875,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,uf32,1,0.09627300356075405,0.09627300356075405,0.2734375,0.2734375,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,uf36,1,0.15666592014006842,0.15666592014006842,0.06365740740740738,0.06365740740740738,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,uf38,1,0.1693813782152103,0.1693813782152103,0.02958579881656804,0.02958579881656804,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,uf57,1,0.20732233047033632,0.20732233047033632,0.034722222222222224,0.034722222222222224,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,uf60,1,0.14033121635129678,0.14033121635129678,0.05420918367346939,0.05420918367346939,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,uf65,1,0.0621036182213823,0.0621036182213823,0.13780381944444448,0.13780381944444448,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.4,uf66,1,0.04226497308103742,0.04226497308103742,0.1215277777777778,0.1215277777777778,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,WS1,1,0.08807341308563518,0.08807341308563518,0.2777777777777778,0.2777777777777778,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,WS14,1,0.13446699141100893,0.13446699141100893,0.015432098765432105,0.015432098765432105,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,WS20,1,0.11087703864439587,0.11087703864439587,0.12759924385633273,0.12759924385633273,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,WS23,1,0.12020876231175034,0.12020876231175034,0.0665680473372781,0.0665680473372781,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.4,WS25,1,0.09608133235035672,0.09608133235035672,0.1432291666666667,0.1432291666666667,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.4,WS28,1,0.07879899385955277,0.07879899385955277,0.12329931972789113,0.12329931972789113,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2,WS29,1,0.16532762944996443,0.16532762944996443,0.1527777777777778,0.1527777777777778,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS31,1,0.06249587302933476,0.06249587302933476,0.045438957475994496,0.045438957475994496,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS33,1,0.1377991532071854,0.1377991532071854,0.005787037037037036,0.005787037037037036,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,WS37,1,0.17402354971849865,0.17402354971849865,0.06198347107438014,0.06198347107438014,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.8,WS4,1,0.07275609576613838,0.07275609576613838,0.35005668934240375,0.35005668934240375,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,WS40,1,0.15843040899101962,0.15843040899101962,0.18055555555555552,0.18055555555555552,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.6,WS43,1,0.13842945050029543,0.13842945050029543,0.18524930747922444,0.18524930747922444,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS44,1,0.07627684364576523,0.07627684364576523,0.07443289224952741,0.07443289224952741,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,3,WS46,1,0.10488336061784885,0.10488336061784885,0.22004757785467124,0.22004757785467124,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.4,WS49,1,0.04688222710236588,0.04688222710236588,0.0685255198487713,0.0685255198487713,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.8,WS53,1,0.12101256471659026,0.12101256471659026,0.02507716049382716,0.02507716049382716,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.8,WS55,1,0.018528273227988307,0.018528273227988307,0.07908163265306123,0.07908163265306123,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.4,WS57,1,0.02881500059520887,0.02881500059520887,0.08488321799307959,0.08488321799307959,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.6,WS59,1,0.1075571221570865,0.1075571221570865,0.09002770083102495,0.09002770083102495,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.6,WS63,1,0.0723074573796858,0.0723074573796858,0.06036931818181818,0.06036931818181818,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS64,1,0.09256254505681633,0.09256254505681633,0.10181331747919145,0.10181331747919145,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.6,WS7,1,0.06515494166922767,0.06515494166922767,0.02731529656607701,0.02731529656607701,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,WS70,1,0.21056624327025938,0.21056624327025938,0.07812499999999997,0.07812499999999997,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,3.4,WS73,1,0.03515269977215993,0.03515269977215993,0.08217993079584775,0.08217993079584775,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,1.2,WS76,1,0.15917517095361372,0.15917517095361372,0.13624567474048443,0.13624567474048443,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,4.4,WS79,1,0.10303326635151319,0.10303326635151319,0.010500365230094958,0.010500365230094958,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS80,1,0.1259939616343835,0.1259939616343835,0.11188271604938271,0.11188271604938271,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.4,WS82,1,0.16260925185802055,0.16260925185802055,0.08294753086419755,0.08294753086419755,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS83,1,0.17837561665741852,0.17837561665741852,0.12204142011834321,0.12204142011834321,NA
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,2.2,WS84,1,0.08945986611791018,0.08945986611791018,0.07489669421487605,0.07489669421487605,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,18,13NW,1,0.053715906032885306,0.053715906032885306,0.038648888826405915,0.038648888826405915,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,20.5,13SW,1,0.04947186880452042,0.04947186880452042,0.03510455297384087,0.03510455297384087,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,16.625,24NE,1,0.050086571728075055,0.050086571728075055,0.0402792379867475,0.0402792379867475,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,15,25NE,1,0.03701058649870911,0.03701058649870911,0.019350125546882736,0.019350125546882736,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,18.5,26NW,1,0.043830209432009555,0.043830209432009555,0.022798754329181214,0.022798754329181214,NA
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,17.375,27NE,1,0.04013569051570491,0.04013569051570491,0.031285247793635874,0.031285247793635874,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.210526315789474,001d_a_fl,1,0.014042607377177557,0.014042607377177557,0.048060949126480505,0.048060949126480505,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),7.894736842105263,001d_b_fl,1,0.009541599377520879,0.009541599377520879,0.021924299284366115,0.021924299284366115,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),8.842105263157896,002c_a_fl,1,0.01028804587544021,0.01028804587544021,0.040489286448293964,0.040489286448293964,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.736842105263158,002c_b_fl,1,0.01222893150175379,0.01222893150175379,0.038406429638192775,0.038406429638192775,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),8.526315789473685,002d_a_fl,1,0.012336577902391756,0.012336577902391756,0.026461448656580365,0.026461448656580365,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.68421052631579,002d_b_fl,1,0.012894980937875658,0.012894980937875658,0.028109244655243826,0.028109244655243826,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.052631578947368,004b_a_fl,1,0.015696657964133373,0.015696657964133373,0.07044268786211313,0.07044268786211313,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.842105263157896,004b_b_fl,1,0.014190797608184903,0.014190797608184903,0.034572917201187166,0.034572917201187166,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.947368421052632,004f_a_fl,1,0.013388848804868335,0.013388848804868335,0.043406967968588776,0.043406967968588776,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),10.31578947368421,004f_b_fl,1,0.015360421587155452,0.015360421587155452,0.02492806623508169,0.02492806623508169,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.68421052631579,0spb_a_fl,1,0.010234394791063656,0.010234394791063656,0.01830771631809714,0.01830771631809714,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),9.68421052631579,0spb_b_fl,1,0.010264999125651982,0.010264999125651982,0.02536268223964245,0.02536268223964245,NA
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),11.842105263157896,0sub_b_fl,1,0.016797890992754475,0.016797890992754475,0.04104771235537128,0.04104771235537128,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,9.5,1_TB,1,0.05264146252337444,0.05264146252337444,0.02227477845670275,0.02227477845670275,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,6.5,10_RB,1,0.0876000167206085,0.0876000167206085,0.18517211874857922,0.18517211874857922,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,6.833333333333333,11_RB,1,0.06849145258465765,0.06849145258465765,0.02392147136035875,0.02392147136035875,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,8,12_RB,1,0.0920003701214756,0.0920003701214756,0.027668718530261704,0.027668718530261704,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,8.5,13_RB,1,0.10141918076773151,0.10141918076773151,0.028519865087852148,0.028519865087852148,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,7.833333333333333,14_RB,1,0.11266757635600197,0.11266757635600197,0.0367248883045925,0.0367248883045925,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,5.166666666666667,15_RB,1,0.09761372288560952,0.09761372288560952,0.0806210216950678,0.0806210216950678,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,8,16_RB,1,0.07873942344266524,0.07873942344266524,0.023456527598556473,0.023456527598556473,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,9.833333333333334,2_TB,1,0.05631392919299225,0.05631392919299225,0.056536800140752394,0.056536800140752394,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,10.166666666666666,3_TB,1,0.0808376209945248,0.0808376209945248,0.1806917942209879,0.1806917942209879,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,7.666666666666667,4_TB,1,0.0925170898457491,0.0925170898457491,0.026727045938223455,0.026727045938223455,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,5.666666666666667,7_RB,1,0.0757346972265713,0.0757346972265713,0.06867440972928082,0.06867440972928082,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,7.5,8_RB,1,0.09089132123184844,0.09089132123184844,0.05495084281596278,0.05495084281596278,NA
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,6,9_RB,1,0.07393882575705635,0.07393882575705635,0.07666319472126124,0.07666319472126124,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,13.181818181818182,10_RB,1,0.020100738295505908,0.020100738295505908,0.0288257746090932,0.0288257746090932,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,13.909090909090908,11_RB,1,0.02808248878700408,0.02808248878700408,0.05152584289691418,0.05152584289691418,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,8.363636363636363,12_RB,1,0.038060926007131936,0.038060926007131936,0.03887148353377569,0.03887148353377569,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,12.636363636363637,13_RB,1,0.039514371657736455,0.039514371657736455,0.028126724908841504,0.028126724908841504,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,7.909090909090909,14_RB,1,0.04740765527263691,0.04740765527263691,0.05065491976833702,0.05065491976833702,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,2.090909090909091,15_RB,NaN,NaN,NaN,NA,NA,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,6.818181818181818,16_RB,1,0.05244617185862846,0.05244617185862846,0.02215470895735465,0.02215470895735465,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,4.2727272727272725,7_RB,1,0.03224932375546245,0.03224932375546245,0.0382670586225544,0.0382670586225544,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,12.272727272727273,8_RB,1,0.03676480781791864,0.03676480781791864,0.11922316139748491,0.11922316139748491,NA
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,13,9_RB,1,0.02656017442284768,0.02656017442284768,0.033144570288782434,0.033144570288782434,NA
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WARNING: missing column names: OBSERVATION_TYPE, SITE_ID, DATE, VARIABLE_NAME, VARIABLE_UNITS, VALUE for L3-and-birds-wisnoski.csv | WARNING: data not formatted correctly for L3-and-birds-wisnoski.csv"
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,3.4,Ave35,1,0.030314909924671743,0.030314909924671743,0.03877076665142509,0.03877076665142509,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,3.2,Ave67,1,0.030069618837003768,0.030069618837003768,0.017659279778393346,0.017659279778393346,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,4.8,BM,1,0.01986620834536886,0.01986620834536886,0.021737457679285935,0.021737457679285935,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,2.2,Price,1,0.01350205819677738,0.01350205819677738,0.029363854595336074,0.029363854595336074,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,1.6,Priest,1,0.02206142234719695,0.02206142234719695,0.04674515235457065,0.04674515235457065,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,4.2,Rio,1,0.013690409132293808,0.013690409132293808,0.07151238842720838,0.07151238842720838,NA
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,5.8,Tonto,1,0.03669978271727593,0.03669978271727593,0.04543533389687236,0.04543533389687236,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,145.6,transectlocation1,1,0.05438538418234638,0.05438538418234638,0.10227175923550931,0.10227175923550931,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,142.5,transectlocation2,1,0.030625050186533862,0.030625050186533862,0.009356214232689352,0.009356214232689352,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,142.2,transectlocation3,1,0.0466699423157233,0.0466699423157233,0.03620636237812836,0.03620636237812836,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,138.7,transectlocation4,1,0.04781595472562619,0.04781595472562619,0.013869353506557481,0.013869353506557481,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,139.1,transectlocation5,1,0.051021996864730544,0.051021996864730544,0.04356924899750036,0.04356924899750036,NA
L3-mcr-fish-castorani.csv,0BxUZSA1Gn1HZV3BuelZVN1NRUnc,2006,2015,10,9,mean.biomass.per.250_m2,142.2,transectlocation6,1,0.03468985164879169,0.03468985164879169,0.01581472510825099,0.01581472510825099,NA
L3-mcr-inverts-castorani.csv,0BxUZSA1Gn1HZTnYzZVdwM3hyN2M,2005,2015,11,10,mean.count.per.1_m2,5.636363636363637,location1,1,0.0144156992678837,0.0144156992678837,0.046708256486330924,0.046708256486330924,NA
