DATE,SITE_ID,VARIABLE_NAME,SCIENTIFIC_NAME,COARSE_GROUPING,VALUE
2011,IVEE,STMO,Styela montereyensis,SESSILE INVERT,0
2011,IVEE,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2011,IVEE,TC,Thalamoporella californica,SESSILE INVERT,0
2011,IVEE,TEAU,Tethya aurantium,SESSILE INVERT,0
2011,IVEE,UAB,Bryozoa,SESSILE INVERT,0
2011,IVEE,UIH,Hydroidolina,SESSILE INVERT,0
2011,IVEE,UM,Arthropoda,SESSILE INVERT,0
2011,IVEE,UNAN,Anthozoa,SESSILE INVERT,0.16763424
2011,IVEE,URLO,Urticina eques,SESSILE INVERT,0
2011,IVEE,URPI,Urticina piscivora,SESSILE INVERT,0
2011,IVEE,UT,Chordata,SESSILE INVERT,0
2011,IVEE,UV,Ulva,UNDERSTORY ALGAE,0
2011,IVEE,WASP,Watersipora subatra,SESSILE INVERT,0
2011,MOHK,AB,Abietinaria,SESSILE INVERT,0
2011,MOHK,AL,Astrangia haimei,SESSILE INVERT,0.01060873125
2011,MOHK,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2011,MOHK,ANSP,Anthopleura,SESSILE INVERT,2.597811996127291
2011,MOHK,AR,Eudistoma psammion,SESSILE INVERT,0.750071715
2011,MOHK,ARUD,Discophyton rudyi,SESSILE INVERT,0
2011,MOHK,AS,Aglaophenia,SESSILE INVERT,0
2011,MOHK,ATM,Amphipoda,SESSILE INVERT,0
2011,MOHK,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2011,MOHK,BA,Megabalanus californicus,SESSILE INVERT,0.085992448125
2011,MOHK,BAEL,Balanophyllia elegans,SESSILE INVERT,0
2011,MOHK,BCAL,Bugulina californica,SESSILE INVERT,0.14323030312499999
2011,MOHK,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2011,MOHK,BN,Bugula neritina,SESSILE INVERT,0
2011,MOHK,BO,Bossiella orbigniana,UNDERSTORY ALGAE,1.2625
2011,MOHK,BOW,Amathia gracilis,SESSILE INVERT,0.04231288125
2011,MOHK,BR,Rhodophyceae,UNDERSTORY ALGAE,0
2011,MOHK,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2011,MOHK,BRSP,Barentsia,SESSILE INVERT,0
2011,MOHK,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2011,MOHK,CC,Chondracanthus,UNDERSTORY ALGAE,8.45
2011,MOHK,CESP,Cellaria,SESSILE INVERT,0.0306871875
2011,MOHK,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2011,MOHK,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2011,MOHK,CHPR,Chelyosoma productum,SESSILE INVERT,0.101830071875
2011,MOHK,CILU,Timarete luxuriosa,SESSILE INVERT,0
2011,MOHK,CL,Clavelina,SESSILE INVERT,0.04882650625
2011,MOHK,CO,Corallina officinalis,UNDERSTORY ALGAE,0
2011,MOHK,COF,Codium fragile,UNDERSTORY ALGAE,0
2011,MOHK,COST,Celleporina robertsoniae,SESSILE INVERT,0.0301492125
2011,MOHK,CP,Colpomenia,UNDERSTORY ALGAE,0
2011,MOHK,CRGI,Crassadoma gigantea,SESSILE INVERT,0.211467820041786
2011,MOHK,CROC,Crisia occidentalis,SESSILE INVERT,0.056417175
2011,MOHK,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2011,MOHK,CUPI,Cucumaria piperata,SESSILE INVERT,0
2011,MOHK,CUSP,Cucumaria,SESSILE INVERT,0.1020061369941915
2011,MOHK,CY,Corynactis californica,SESSILE INVERT,0
2011,MOHK,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,12.5625
2011,MOHK,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2011,MOHK,DC,Diaperoforma californica,SESSILE INVERT,0.0301492125
2011,MOHK,DIOR,Diopatra ornata,SESSILE INVERT,0.00904396416666665
2011,MOHK,DL,Desmarestia ligulata,UNDERSTORY ALGAE,0
2011,MOHK,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2011,MOHK,DP,Dictyota,UNDERSTORY ALGAE,0
2011,MOHK,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2011,MOHK,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2011,MOHK,EC,Corallinales,UNDERSTORY ALGAE,0
2011,MOHK,ECB,Bryozoa,SESSILE INVERT,0.04091625
2011,MOHK,EGME,Egregia menziesii,UNDERSTORY ALGAE,0.3539375
2011,MOHK,ER,Rhodophyta,UNDERSTORY ALGAE,0
2011,MOHK,ES,Demospongiae,SESSILE INVERT,3.42150237
2011,MOHK,EUCL,Euherdmania claviformis,SESSILE INVERT,0.20185188
2011,MOHK,EUPO,Eudistylia polymorpha,SESSILE INVERT,0.300509737678265
2011,MOHK,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2011,MOHK,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2011,MOHK,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2011,MOHK,FG,Chlorophyta,UNDERSTORY ALGAE,0
2011,MOHK,FR,Rhodophyta,UNDERSTORY ALGAE,0
2011,MOHK,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2011,MOHK,GR,Gelidium robustum,UNDERSTORY ALGAE,1.40625
2011,MOHK,GS,Gracilaria,UNDERSTORY ALGAE,0
2011,MOHK,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2011,MOHK,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2011,MOHK,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2011,MOHK,HIP,Primavelans mexicana,SESSILE INVERT,0
2011,MOHK,HPAC,Heteropora pacifica,SESSILE INVERT,0
2011,MOHK,IR,Iridaea,UNDERSTORY ALGAE,0
2011,MOHK,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2011,MOHK,LI,Lithothrix,UNDERSTORY ALGAE,1.33125
2011,MOHK,LINU,Lissothuria nutriens,SESSILE INVERT,0
2011,MOHK,LNUT,Leucilla nuttingi,SESSILE INVERT,0.457454855
2011,MOHK,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2011,MOHK,LS,Laurencia,UNDERSTORY ALGAE,0
2011,MOHK,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2011,MOHK,MC,Mytilus californianus,SESSILE INVERT,0.01333477875
2011,MOHK,MISE,Metridium dianthus,SESSILE INVERT,0
2011,MOHK,MT,Jellyella tuberculata,SESSILE INVERT,0
2011,MOHK,MUCA,Muricea californica,SESSILE INVERT,3.8686153848103455
2011,MOHK,MUFR,Muricea fruticosa,SESSILE INVERT,0.532588572328565
2011,MOHK,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2011,MOHK,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2011,MOHK,OBSP,Obelia,SESSILE INVERT,0
2011,MOHK,PA,Phragmatopoma californica,SESSILE INVERT,0.0445182825
2011,MOHK,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2011,MOHK,PAST,Paracyathus stearnsi,SESSILE INVERT,0
2011,MOHK,PHOR,Phoronida,SESSILE INVERT,0
2011,MOHK,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2011,MOHK,PHSP,Phyllactis,SESSILE INVERT,0
2011,MOHK,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2011,MOHK,PIEL,Pista elongata,SESSILE INVERT,0
2011,MOHK,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2011,MOHK,PLAB,Phidolopora labiata,SESSILE INVERT,0
2011,MOHK,PLUM,Plumularia,SESSILE INVERT,0
2011,MOHK,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2011,MOHK,POPL,Polyclinum planum,SESSILE INVERT,0
2011,MOHK,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2011,MOHK,PRUB,Pachythyone rubra,SESSILE INVERT,0.013869741318686464
2011,MOHK,PTCA,Pterygophora californica,UNDERSTORY ALGAE,15.46083333333335
2011,MOHK,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0.2810547375
2011,MOHK,R,Rhodymenia californica,UNDERSTORY ALGAE,6.1
2011,MOHK,RAT,Rhodophyta,UNDERSTORY ALGAE,0
2011,MOHK,SABW,Sabellidae,SESSILE INVERT,0
2011,MOHK,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2011,MOHK,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2011,MOHK,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2011,MOHK,SC,Spheciospongia confoederata,SESSILE INVERT,0
2011,MOHK,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2011,MOHK,SE,Thylacodes squamigerus,SESSILE INVERT,0
2011,MOHK,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2011,MOHK,ST,Salmacina tribranchiata,SESSILE INVERT,0
2011,MOHK,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2011,MOHK,STMO,Styela montereyensis,SESSILE INVERT,16.9556907361393
2011,MOHK,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2011,MOHK,TC,Thalamoporella californica,SESSILE INVERT,0.12693864375
2011,MOHK,TEAU,Tethya aurantium,SESSILE INVERT,0
2011,MOHK,UAB,Bryozoa,SESSILE INVERT,0
2011,MOHK,UIH,Hydroidolina,SESSILE INVERT,0
2011,MOHK,UM,Arthropoda,SESSILE INVERT,0
2011,MOHK,UNAN,Anthozoa,SESSILE INVERT,0
2011,MOHK,URLO,Urticina eques,SESSILE INVERT,0
2011,MOHK,URPI,Urticina piscivora,SESSILE INVERT,0
2011,MOHK,UT,Chordata,SESSILE INVERT,0.936531285
2011,MOHK,UV,Ulva,UNDERSTORY ALGAE,0
2011,MOHK,WASP,Watersipora subatra,SESSILE INVERT,0
2011,NAPL,AB,Abietinaria,SESSILE INVERT,0.0052486071428571425
2011,NAPL,AL,Astrangia haimei,SESSILE INVERT,0.012124264285714285
2011,NAPL,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2011,NAPL,ANSP,Anthopleura,SESSILE INVERT,0.33954869121204245
2011,NAPL,AR,Eudistoma psammion,SESSILE INVERT,0.42861240857142857
2011,NAPL,ARUD,Discophyton rudyi,SESSILE INVERT,0
2011,NAPL,AS,Aglaophenia,SESSILE INVERT,0.017984557142857144
2011,NAPL,ATM,Amphipoda,SESSILE INVERT,0
2011,NAPL,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2011,NAPL,BA,Megabalanus californicus,SESSILE INVERT,0
2011,NAPL,BAEL,Balanophyllia elegans,SESSILE INVERT,0.2932926804918478
2011,NAPL,BCAL,Bugulina californica,SESSILE INVERT,0
2011,NAPL,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2011,NAPL,BN,Bugula neritina,SESSILE INVERT,0
2011,NAPL,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0.3607142857142857
2011,NAPL,BOW,Amathia gracilis,SESSILE INVERT,0
2011,NAPL,BR,Rhodophyceae,UNDERSTORY ALGAE,3.542857142857143
2011,NAPL,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2011,NAPL,BRSP,Barentsia,SESSILE INVERT,0
2011,NAPL,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0.7214285714285714
2011,NAPL,CC,Chondracanthus,UNDERSTORY ALGAE,18.710714285714285
2011,NAPL,CESP,Cellaria,SESSILE INVERT,0.0029225892857142857
2011,NAPL,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0.25
2011,NAPL,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2011,NAPL,CHPR,Chelyosoma productum,SESSILE INVERT,0
2011,NAPL,CILU,Timarete luxuriosa,SESSILE INVERT,0
2011,NAPL,CL,Clavelina,SESSILE INVERT,0
2011,NAPL,CO,Corallina officinalis,UNDERSTORY ALGAE,0.3803571428571429
2011,NAPL,COF,Codium fragile,UNDERSTORY ALGAE,0.4017857142857143
2011,NAPL,COST,Celleporina robertsoniae,SESSILE INVERT,0
2011,NAPL,CP,Colpomenia,UNDERSTORY ALGAE,0
2011,NAPL,CRGI,Crassadoma gigantea,SESSILE INVERT,0.21581171898134058
2011,NAPL,CROC,Crisia occidentalis,SESSILE INVERT,0.020148991071428573
2011,NAPL,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2011,NAPL,CUPI,Cucumaria piperata,SESSILE INVERT,0.012825160714285714
2011,NAPL,CUSP,Cucumaria,SESSILE INVERT,0.8882267853409135
2011,NAPL,CY,Corynactis californica,SESSILE INVERT,0.7595135399999999
2011,NAPL,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,4.893690492261906
2011,NAPL,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2011,NAPL,DC,Diaperoforma californica,SESSILE INVERT,0.07321951607142857
2011,NAPL,DIOR,Diopatra ornata,SESSILE INVERT,0.03359186690476196
2011,NAPL,DL,Desmarestia ligulata,UNDERSTORY ALGAE,66.64821428571429
2011,NAPL,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2011,NAPL,DP,Dictyota,UNDERSTORY ALGAE,1.35
2011,NAPL,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2011,NAPL,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2011,NAPL,EC,Corallinales,UNDERSTORY ALGAE,6.541071428571429
2011,NAPL,ECB,Bryozoa,SESSILE INVERT,0.04968401785714286
2011,NAPL,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2011,NAPL,ER,Rhodophyta,UNDERSTORY ALGAE,0.05892857142857143
2011,NAPL,ES,Demospongiae,SESSILE INVERT,0.08887019142857143
2011,NAPL,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2011,NAPL,EUPO,Eudistylia polymorpha,SESSILE INVERT,0.27355402434455545
2011,NAPL,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0.03533178405176126
2011,NAPL,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2011,NAPL,FB,Ectocarpaceae,UNDERSTORY ALGAE,0.6482142857142857
2011,NAPL,FG,Chlorophyta,UNDERSTORY ALGAE,0
2011,NAPL,FR,Rhodophyta,UNDERSTORY ALGAE,4.285714285714286
2011,NAPL,FTHR,Ceramiales,UNDERSTORY ALGAE,0.125
2011,NAPL,GR,Gelidium robustum,UNDERSTORY ALGAE,0
2011,NAPL,GS,Gracilaria,UNDERSTORY ALGAE,0
2011,NAPL,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0.21785714285714283
2011,NAPL,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,1.7357142857142858
2011,NAPL,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2011,NAPL,HIP,Primavelans mexicana,SESSILE INVERT,0
2011,NAPL,HPAC,Heteropora pacifica,SESSILE INVERT,0
2011,NAPL,IR,Iridaea,UNDERSTORY ALGAE,0
2011,NAPL,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,3.161083333333333
2011,NAPL,LI,Lithothrix,UNDERSTORY ALGAE,0
2011,NAPL,LINU,Lissothuria nutriens,SESSILE INVERT,0
2011,NAPL,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2011,NAPL,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2011,NAPL,LS,Laurencia,UNDERSTORY ALGAE,5.95
2011,NAPL,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2011,NAPL,MC,Mytilus californianus,SESSILE INVERT,0
2011,NAPL,MISE,Metridium dianthus,SESSILE INVERT,0.025601580000000002
2011,NAPL,MT,Jellyella tuberculata,SESSILE INVERT,0
2011,NAPL,MUCA,Muricea californica,SESSILE INVERT,0
2011,NAPL,MUFR,Muricea fruticosa,SESSILE INVERT,0
2011,NAPL,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2011,NAPL,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2011,NAPL,OBSP,Obelia,SESSILE INVERT,0
2011,NAPL,PA,Phragmatopoma californica,SESSILE INVERT,0
2011,NAPL,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0.20758197605708856
2011,NAPL,PAST,Paracyathus stearnsi,SESSILE INVERT,0
2011,NAPL,PHOR,Phoronida,SESSILE INVERT,0
2011,NAPL,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2011,NAPL,PHSP,Phyllactis,SESSILE INVERT,0
2011,NAPL,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2011,NAPL,PIEL,Pista elongata,SESSILE INVERT,0
2011,NAPL,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2011,NAPL,PLAB,Phidolopora labiata,SESSILE INVERT,0
2011,NAPL,PLUM,Plumularia,SESSILE INVERT,3.7403892857142856e-4
2011,NAPL,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2011,NAPL,POPL,Polyclinum planum,SESSILE INVERT,0
2011,NAPL,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2011,NAPL,PRUB,Pachythyone rubra,SESSILE INVERT,0.013912042972255628
2011,NAPL,PTCA,Pterygophora californica,UNDERSTORY ALGAE,38.84002380952384
2011,NAPL,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2011,NAPL,R,Rhodymenia californica,UNDERSTORY ALGAE,15.903571428571428
2011,NAPL,RAT,Rhodophyta,UNDERSTORY ALGAE,8.973214285714285
2011,NAPL,SABW,Sabellidae,SESSILE INVERT,0
2011,NAPL,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2011,NAPL,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2011,NAPL,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2011,NAPL,SC,Spheciospongia confoederata,SESSILE INVERT,0
2011,NAPL,SCCA,Scinaia confusa,UNDERSTORY ALGAE,1.2053571428571428
2011,NAPL,SE,Thylacodes squamigerus,SESSILE INVERT,0
2011,NAPL,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2011,NAPL,ST,Salmacina tribranchiata,SESSILE INVERT,0
2011,NAPL,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2011,NAPL,STMO,Styela montereyensis,SESSILE INVERT,5.728500694551897
2011,NAPL,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2011,NAPL,TC,Thalamoporella californica,SESSILE INVERT,0
2011,NAPL,TEAU,Tethya aurantium,SESSILE INVERT,7.935611251225965
2011,NAPL,UAB,Bryozoa,SESSILE INVERT,0.012089394642857144
2011,NAPL,UIH,Hydroidolina,SESSILE INVERT,0
2011,NAPL,UM,Arthropoda,SESSILE INVERT,0
2011,NAPL,UNAN,Anthozoa,SESSILE INVERT,0.03193033142857143
2011,NAPL,URLO,Urticina eques,SESSILE INVERT,12.848648957642798
2011,NAPL,URPI,Urticina piscivora,SESSILE INVERT,0
2011,NAPL,UT,Chordata,SESSILE INVERT,0.04459672785714286
2011,NAPL,UV,Ulva,UNDERSTORY ALGAE,0
2011,NAPL,WASP,Watersipora subatra,SESSILE INVERT,0
2011,SCDI,AB,Abietinaria,SESSILE INVERT,0
2011,SCDI,AL,Astrangia haimei,SESSILE INVERT,0.0212174625
2011,SCDI,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2011,SCDI,ANSP,Anthopleura,SESSILE INVERT,1.021569451079275
2011,SCDI,AR,Eudistoma psammion,SESSILE INVERT,0
2011,SCDI,ARUD,Discophyton rudyi,SESSILE INVERT,0.00130913625
2011,SCDI,AS,Aglaophenia,SESSILE INVERT,0
2011,SCDI,ATM,Amphipoda,SESSILE INVERT,0
2011,SCDI,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2011,SCDI,BA,Megabalanus californicus,SESSILE INVERT,0.17198489625
2011,SCDI,BAEL,Balanophyllia elegans,SESSILE INVERT,0.12330775126296
2011,SCDI,BCAL,Bugulina californica,SESSILE INVERT,0.047743434375
2011,SCDI,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2011,SCDI,BN,Bugula neritina,SESSILE INVERT,0
2011,SCDI,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2011,SCDI,BOW,Amathia gracilis,SESSILE INVERT,0
2011,SCDI,BR,Rhodophyceae,UNDERSTORY ALGAE,0
2011,SCDI,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2011,SCDI,BRSP,Barentsia,SESSILE INVERT,0
2011,SCDI,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,8.8375
2011,SCDI,CC,Chondracanthus,UNDERSTORY ALGAE,6.3375
2011,SCDI,CESP,Cellaria,SESSILE INVERT,0.0306871875
2011,SCDI,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2011,SCDI,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2011,SCDI,CHPR,Chelyosoma productum,SESSILE INVERT,0
2011,SCDI,CILU,Timarete luxuriosa,SESSILE INVERT,0
2011,SCDI,CL,Clavelina,SESSILE INVERT,0
2011,SCDI,CO,Corallina officinalis,UNDERSTORY ALGAE,0
2011,SCDI,COF,Codium fragile,UNDERSTORY ALGAE,1.40625
2011,SCDI,COST,Celleporina robertsoniae,SESSILE INVERT,0
2011,SCDI,CP,Colpomenia,UNDERSTORY ALGAE,0
2011,SCDI,CRGI,Crassadoma gigantea,SESSILE INVERT,0.213913438897654
2011,SCDI,CROC,Crisia occidentalis,SESSILE INVERT,0
2011,SCDI,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2011,SCDI,CUPI,Cucumaria piperata,SESSILE INVERT,0
2011,SCDI,CUSP,Cucumaria,SESSILE INVERT,0
2011,SCDI,CY,Corynactis californica,SESSILE INVERT,0.38829062999999997
2011,SCDI,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,0
2011,SCDI,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2011,SCDI,DC,Diaperoforma californica,SESSILE INVERT,0.301492125
2011,SCDI,DIOR,Diopatra ornata,SESSILE INVERT,0.65116542
2011,SCDI,DL,Desmarestia ligulata,UNDERSTORY ALGAE,0
2011,SCDI,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2011,SCDI,DP,Dictyota,UNDERSTORY ALGAE,0
2011,SCDI,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2011,SCDI,EA,Eisenia arborea,UNDERSTORY ALGAE,211.265125
2011,SCDI,EC,Corallinales,UNDERSTORY ALGAE,2.0625
2011,SCDI,ECB,Bryozoa,SESSILE INVERT,0.0306871875
2011,SCDI,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2011,SCDI,ER,Rhodophyta,UNDERSTORY ALGAE,0
2011,SCDI,ES,Demospongiae,SESSILE INVERT,0.155522835
2011,SCDI,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2011,SCDI,EUPO,Eudistylia polymorpha,SESSILE INVERT,3.494001806842675
2011,SCDI,EUQU,Eupentacta quinquesemita,SESSILE INVERT,1.7743856939025628
2011,SCDI,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2011,SCDI,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2011,SCDI,FG,Chlorophyta,UNDERSTORY ALGAE,0
2011,SCDI,FR,Rhodophyta,UNDERSTORY ALGAE,0
2011,SCDI,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2011,SCDI,GR,Gelidium robustum,UNDERSTORY ALGAE,0
2011,SCDI,GS,Gracilaria,UNDERSTORY ALGAE,0
2011,SCDI,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2011,SCDI,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2011,SCDI,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2011,SCDI,HIP,Primavelans mexicana,SESSILE INVERT,0.2411937
2011,SCDI,HPAC,Heteropora pacifica,SESSILE INVERT,0
2011,SCDI,IR,Iridaea,UNDERSTORY ALGAE,0
2011,SCDI,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2011,SCDI,LI,Lithothrix,UNDERSTORY ALGAE,0
2011,SCDI,LINU,Lissothuria nutriens,SESSILE INVERT,0
2011,SCDI,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2011,SCDI,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2011,SCDI,LS,Laurencia,UNDERSTORY ALGAE,1.225
2011,SCDI,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2011,SCDI,MC,Mytilus californianus,SESSILE INVERT,0
2011,SCDI,MISE,Metridium dianthus,SESSILE INVERT,0
2011,SCDI,MT,Jellyella tuberculata,SESSILE INVERT,0
2011,SCDI,MUCA,Muricea californica,SESSILE INVERT,0
2011,SCDI,MUFR,Muricea fruticosa,SESSILE INVERT,0
2011,SCDI,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2011,SCDI,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2011,SCDI,OBSP,Obelia,SESSILE INVERT,0
2011,SCDI,PA,Phragmatopoma californica,SESSILE INVERT,0
2011,SCDI,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2011,SCDI,PAST,Paracyathus stearnsi,SESSILE INVERT,0.00408466662350549
2011,SCDI,PHOR,Phoronida,SESSILE INVERT,0
2011,SCDI,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2011,SCDI,PHSP,Phyllactis,SESSILE INVERT,0
2011,SCDI,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2011,SCDI,PIEL,Pista elongata,SESSILE INVERT,0
2011,SCDI,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2011,SCDI,PLAB,Phidolopora labiata,SESSILE INVERT,0
2011,SCDI,PLUM,Plumularia,SESSILE INVERT,0
2011,SCDI,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2011,SCDI,POPL,Polyclinum planum,SESSILE INVERT,0
2011,SCDI,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2011,SCDI,PRUB,Pachythyone rubra,SESSILE INVERT,0.28802888995323994
2011,SCDI,PTCA,Pterygophora californica,UNDERSTORY ALGAE,0
2011,SCDI,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2011,SCDI,R,Rhodymenia californica,UNDERSTORY ALGAE,26.6875
2011,SCDI,RAT,Rhodophyta,UNDERSTORY ALGAE,2.5125
2011,SCDI,SABW,Sabellidae,SESSILE INVERT,0
2011,SCDI,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2011,SCDI,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2011,SCDI,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2011,SCDI,SC,Spheciospongia confoederata,SESSILE INVERT,0
2011,SCDI,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2011,SCDI,SE,Thylacodes squamigerus,SESSILE INVERT,0
2011,SCDI,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2011,SCDI,ST,Salmacina tribranchiata,SESSILE INVERT,0
2011,SCDI,STIN,Stenogramma californica,UNDERSTORY ALGAE,0.7625
2011,SCDI,STMO,Styela montereyensis,SESSILE INVERT,0
2011,SCDI,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2011,SCDI,TC,Thalamoporella californica,SESSILE INVERT,0.0282085875
2011,SCDI,TEAU,Tethya aurantium,SESSILE INVERT,13.066268178879366
2011,SCDI,UAB,Bryozoa,SESSILE INVERT,0
2011,SCDI,UIH,Hydroidolina,SESSILE INVERT,0
