dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,organism_count_type,variability_type,standardization_method,metric,metric_value
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,alpha_div_mean,2.0538461538461537
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,alpha_div_cv,0.1494318660479819
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,beta_div_mean,5.2309208846927175
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,beta_div_cv,0.16470909523009947
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,gamma_div_mean,10.8
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,divpart_time_series,q_order_0,gamma_div_cv,0.25693401713910385
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,agg,NA,gamma_var,0.03172328681464544
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,agg,NA,alpha_var,0.4465472821599455
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,agg,NA,phi_var,0.07104127173543676
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,agg,NA,gamma_var_rate,0.00793082170366136
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,agg,NA,alpha_var_rate,0.11163682053998637
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,com,h,gamma_var,0.03355614178018997
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,com,h,alpha_var,0.39339394178046927
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,com,h,phi_var,0.085299081191534315
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,com,h,gamma_var_rate,0.008389035445047493
L3-bes-birds-nilon.csv,1ozkicOn1NPNcpe-s_-6WK8YtgqqmmTQV,2005,2009,5,4,count,com,h,alpha_var_rate,0.09834848544511732
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,alpha_div_mean,17.666666666666664
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,alpha_div_cv,0.2214183587915133
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,beta_div_mean,2.074158477141471
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,beta_div_cv,0.08343246631776856
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,gamma_div_mean,37
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,gamma_div_cv,0.28087310393008824
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,gamma_var,0.18291007452692312
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,alpha_var,0.22003088269360288
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,phi_var,0.8312927362184372
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,gamma_var_rate,0.026130010646703304
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,alpha_var_rate,0.03143298324194327
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,gamma_var,0.19430467330274176
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,alpha_var,0.32461183882054534
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,phi_var,0.5985754370781249
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,gamma_var_rate,0.02775781047182025
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,alpha_var_rate,0.04637311983150648
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,alpha_div_mean,9.558704453441296
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,alpha_div_cv,0.24912191620283147
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,beta_div_mean,2.1883407737012672
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,beta_div_cv,0.144421548554824
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,gamma_div_mean,20.31578947368421
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),divpart_time_series,q_order_0,gamma_div_cv,0.1548347440153776
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),agg,NA,gamma_var,0.4541537203812543
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),agg,NA,alpha_var,0.6396289397510605
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),agg,NA,phi_var,0.7100268486257173
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),agg,NA,gamma_var_rate,0.023902827388487067
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),agg,NA,alpha_var_rate,0.0336646810395295
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),com,h,gamma_var,0.14576207731853175
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),com,h,alpha_var,0.23943889780915975
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),com,h,phi_var,0.6087652367774791
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),com,h,gamma_var_rate,0.007671688279922723
L3-knz-grasshopper-compagnoni.csv,1FliDv4JFu732-2VLlfR4f3FIZPGcZrI5,1996,2015,19,19,COUNT (average),com,h,alpha_var_rate,0.01260204725311367
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,alpha_div_mean,9.445454545454545
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,alpha_div_cv,0.17001210488349958
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,beta_div_mean,2.524990879713074
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,beta_div_cv,0.1319246095277761
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,gamma_div_mean,23.545454545454543
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,gamma_div_cv,0.14132539977483627
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,gamma_var,0.288704942436791
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,alpha_var,0.5360723390948506
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,phi_var,0.5385559399021866
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,gamma_var_rate,0.026245903857890093
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,alpha_var_rate,0.048733849008622786
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,com,h,gamma_var,0.17696851807751912
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,com,h,alpha_var,0.34627352071333684
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,com,h,phi_var,0.5110656966000667
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,com,h,gamma_var_rate,0.016088047097956283
L3-fce-fish-rehageDry.csv,19_8JhIAxcaBw69OShxlkDfF3i0Ml97GJ,2006,2017,11,11,CPUE = (COUNT / DISTANCE (M))*100,com,h,alpha_var_rate,0.03147941097393971
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,alpha_div_mean,3.6
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,alpha_div_cv,0.12980497804600097
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,beta_div_mean,2.4840000000000004
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,beta_div_cv,0.10046683257529192
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,gamma_div_mean,9.000000000000002
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,divpart_time_series,q_order_0,gamma_div_cv,0.19245008972987532
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,agg,NA,gamma_var,0.10304902646494601
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,agg,NA,alpha_var,0.147532649353871
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,agg,NA,phi_var,0.6984828572946805
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,agg,NA,gamma_var_rate,0.025762256616236504
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,agg,NA,alpha_var_rate,0.03688316233846775
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,com,h,gamma_var,0.050680159332837205
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,com,h,alpha_var,0.0957049492671815
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,com,h,phi_var,0.5295458565194194
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,com,h,gamma_var_rate,0.012670039833209301
L3-cap-herps-banville.csv,19Gu7nuSiUmIKUyP2qz0x9MBKMmOJxbFV,2013,2017,5,4,count,com,h,alpha_var_rate,0.023926237316795374
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,alpha_div_mean,36
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,alpha_div_cv,0.0894825738510244
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,beta_div_mean,1.9883862064100977
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,beta_div_cv,0.09468465102081616
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,gamma_div_mean,71.29411764705883
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,divpart_time_series,q_order_0,gamma_div_cv,0.09491394334470409
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,agg,NA,gamma_var,0.13580966509394693
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,agg,NA,alpha_var,0.38037242268244764
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,agg,NA,phi_var,0.35704393114567895
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,agg,NA,gamma_var_rate,0.004115444396786271
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,agg,NA,alpha_var_rate,0.011526437050983262
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,com,h,gamma_var,0.13681151629365865
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,com,h,alpha_var,0.28591323961009535
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,com,h,phi_var,0.4785071040439778
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,com,h,gamma_var_rate,0.004145803524050262
L3-ntl-zooplankton-stanleyLottig.csv,0B2P104M94skvcUl6eGhhSDhtaDA,1982,2015,34,33,max annual density; number per liter,com,h,alpha_var_rate,0.008664037563942283
